asset_video|asset_icon|name|shard_scepter|description|info|modifiers|cooldown|mana|lore|hero_id
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/nyx_assassin/nyx_assassin_vendetta|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/nyx_assassin_vendetta.png|VENDETTA||Allows Nyx Assassin to become invisible and gain a speed bonus. If Nyx Assassin attacks to break the invisibility, massive bonus damage is dealt with the attack. Nyx Assassin has 75 additional attack range and a 70% faster attack animation for this attack.|ABILITY:No Target;DAMAGE TYPE:Pure;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:No;|DURATION:60;MOVEMENT SPEED:16%/18%/20%;BONUS DAMAGE:300/400/500;BREAK DURATION:0;|80/70/60|180/240/300|The scarab kills for the glory of his queen.|nyxassassin
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/nyx_assassin/nyx_assassin_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/nyx_assassin_vendetta.png|VENDETTA|SHARD ABILITY UPGRADE|Vendetta applies Break on attack.||||||nyxassassin
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/ogre_magi/ogre_magi_fireblast|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/ogre_magi_fireblast.png|FIREBLAST||Blasts an enemy unit with a wave of fire, dealing damage and stunning the target.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Only Strong Dispels;|STUN DURATION:1.2;FIREBLAST DAMAGE:70/130/190/250;|11/10/9/8|70/85/100/115|The Ogre Magi is easily amused, entertained for hours by playing with fire.|ogremagi
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/ogre_magi/ogre_magi_ignite|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/ogre_magi_ignite.png|IGNITE||Drenches the target and another random unit in volatile chemicals, causing it to burst into flames. The target is in immense pain, taking damage and moving more slowly.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|DURATION:5/6/7/8;BURN DAMAGE:20/30/40/50;SLOW:-25%;|17|80/90/100/110|Batter up!|ogremagi
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/ogre_magi/ogre_magi_bloodlust|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/ogre_magi_bloodlust.png|BLOODLUST||Incites a frenzy in a friendly unit, increasing its movement speed and attack speed. Gives bonus attacks speed if cast on Ogre himself. Can be cast on towers.|ABILITY:Unit Target;AFFECTS:Allied Units and Buildings;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:Yes;|BONUS MOVE SPEED:6%/8%/10%/12%;BONUS ATTACK SPEED:35/50/65/80;SELF BONUS ATTACK SPEED:40/60/80/100;DURATION:30;|20/18/16/14|40/50/60/70|'Running's not as fun as hitting... Not one bit fun.'|ogremagi
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/ogre_magi/ogre_magi_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/ogre_magi_smash.png|FIRE SHIELD|SHARD GRANTS NEW ABILITY|Creates a shield around the target ally, absorbing a percentage of the damage of next 3 attacks from enemy heroes. When damage is absorbed, a fireball is launched at the attacker. Can be cast on towers.|ABILITY:Unit Target;AFFECTS:Allied Units and Buildings;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|FIREBALL DAMAGE:160;SHIELD DURATION:25;DAMAGE ABSORBED:85%;|15|50|There is immense luck involved in Aggron not just setting friends on fire.|ogremagi
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/ogre_magi/ogre_magi_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/ogre_magi_unrefined_fireblast.png|UNREFINED FIREBLAST|SCEPTER GRANTS NEW ABILITY|Blasts an enemy unit with a wave of fire, dealing 150 + 1.5x Ogre's Strength in damage and stunning the target. Its mana cost is 35% of Ogre Magi's current mana.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Only Strong Dispels;|STUN DURATION:1.2;|6|400|The 'who-casts-spell-first' argument between himself is solved simply by both casting at once.|ogremagi
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/omniknight/omniknight_purification|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/omniknight_purification.png|PURIFICATION||Instantly heals a friendly unit and damages all nearby enemy units.|ABILITY:Unit Target;AFFECTS:Allied Units;DAMAGE TYPE:Pure;PIERCES SPELL IMMUNITY:Allies Yes Enemies No;|HEAL/DAMAGE:90/160/230/300;DAMAGE RADIUS:260;|15/14/13/12|90/105/120/135|Priests of the Omniscience are adept at removing impurities from fellow warriors.|omniknight
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/omniknight/omniknight_martyr|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/omniknight_martyr.png|REPEL||Grants Debuff Immunity with 60% magic resistance to the target, as well as bonus Strength and HP Regen based on the amount of Debuffs on them.|ABILITY:Unit Target;AFFECTS:Allied Heroes;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:Yes;|BASE STRENGTH:7/14/21/28;BASE HP REGEN:8/12/16/20;BONUS STRENGTH/HP REGEN PER DEBUFF:3/4/5/6;DURATION:5;MAGIC RESISTANCE:60%;|55/50/45/40|90/105/120/135|The All Seeing One casts down his protection over those that Purist calls friend.|omniknight
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/omniknight/omniknight_hammer_of_purity|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/omniknight_hammer_of_purity.png|HAMMER OF PURITY||Omniknight imbues his hammer with holy power, causing his attack to have increased range, deal pure damage based on a percentage of his base damage and slow his target for a short duration.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Pure;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|BONUS BASE DAMAGE:55%/70%/85%/100%;DAMAGE:25/50/75/100;RANGE BONUS:75;SLOW DURATION:0.2;SLOW:75%;|20/15/10/5|0/0/0/0|The knight is merely a means to move the hammer.|omniknight
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/omniknight/omniknight_guardian_angel|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/omniknight_guardian_angel.png|GUARDIAN ANGEL||Omniknight calls upon a Guardian Angel that grants immunity from physical damage to allied units in an area.|ABILITY:Point Target;AFFECTS:Allied Units;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:Yes;|DURATION:5/6/7;RADIUS:400;HP REGEN / HEAL AMP:0%;|110/100/90|125/175/225|The All Seeing One casts down his protection over those that Purist calls friend.|omniknight
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/omniknight/omniknight_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/omniknight_purification.png|PURIFICATION|SHARD ABILITY UPGRADE|After a 3s delay, the target is Purified again with 65% effectiveness.||||||omniknight
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/omniknight/omniknight_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/omniknight_guardian_angel.png|GUARDIAN ANGEL|SCEPTER ABILITY UPGRADE|Guardian Angel has global cast range, increased radius, and affects buildings. Amplifies health regeneration and incoming heals for the duration.|||110/100/90|125/175/225|The All Seeing One casts down his protection over those that Purist calls friend.|omniknight
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/oracle/oracle_fortunes_end|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/oracle_fortunes_end.png|FORTUNE'S END||CHANNELED - Gathers Oracle's power into a bolt of scouring energy that, when released, damages, roots, and dispels enemies of buffs in an area around the target. If target is an ally it will only dispel debuffs. The root duration increases with channeling time.<br><br>DISPEL TYPE: Basic Dispel|ABILITY:Unit Target;AFFECTS:Heroes;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|MAX CHANNEL TIME:2.5;DAMAGE:100/160/220/280;MIN ROOT DURATION:0.75;MAX ROOT DURATION:2.75;RADIUS:350;|18/14/10/6|100|The astral orb crackles with power while raw energy lances out, temporarily disrupting an enemy's connection to their own body.|oracle
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/oracle/oracle_fates_edict|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/oracle_fates_edict.png|FATE'S EDICT||Oracle enraptures a target, disarming them if they are an enemy and granting them 100% magic damage resistance if they are an ally.|ABILITY:Unit Target;AFFECTS:Heroes;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|DURATION:3.5/4/4.5/5;|20/17/14/11|95/100/105/110|An unbreakable prophecy resounds: a chosen ally shall briefly suffer no magics. Other kinds of suffering however...|oracle
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/oracle/oracle_purifying_flames|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/oracle_purifying_flames.png|PURIFYING FLAMES||Burns away impurities, dealing heavy magic damage to the target before causing them to regenerate health over time. The amount of health regenerated over its duration exceeds the amount of initial damage. Can be cast on enemies and allies.|ABILITY:Unit Target;AFFECTS:Heroes;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|DAMAGE:90/180/270/360;HEAL PER SECOND:15/25/35/45;TOTAL HEAL:150/250/350/450;DURATION:10;|2.5|75|Like a hall of mirrors might amplify the light of a single candle, the shattered walls of the universe can transform the light of prophecy into a burning torch.|oracle
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/oracle/oracle_false_promise|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/oracle_false_promise.png|FALSE PROMISE||Temporarily alters an ally's destiny, delaying any healing or damage taken until False Promise ends. Any healing that is delayed by False Promise is amplified. Removes most negative status effects and disables on initial cast.<br><br>DISPEL TYPE: Strong Dispel|ABILITY:Unit Target;AFFECTS:Allied Heroes;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:No;|DURATION:7/8.5/10;DELAYED HEAL AMPLIFICATION:100%;|110/85/60|100/150/200|Foes and false prophets oft make lies of men's fates.|oracle
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/oracle/oracle_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/oracle_rain_of_destiny.png|RAIN OF DESTINY|SHARD GRANTS NEW ABILITY|Brings forth rain to the target area. Enemies standing in the area receive damage and have reduced Heal Amplification. Allies in the area heal and have increased incoming Heal Amplification.|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;|RADIUS:650;DURATION:10;DAMAGE/HEAL PER SECOND:30;HEAL AMPLIFICATION:15%;|40|150|Through mixture of the astral and the atmospheric, Nerif bends a single reality into paradoxical alignment.|oracle
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/oracle/oracle_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/oracle_false_promise.png|FALSE PROMISE|SCEPTER ABILITY UPGRADE|Causes False Promise to have a 0.15 second fade delay invisibility and grants the ally 30% bonus Spell Damage and 0.25 reduced Base Attack Time.|||110/85/60|100/150/200|Foes and false prophets oft make lies of men's fates.|oracle
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/obsidian_destroyer/obsidian_destroyer_arcane_orb|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/obsidian_destroyer_arcane_orb.png|ARCANE ORB||Adds extra pure damage to Outworld Destroyer's attacks, based on his remaining mana pool.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Pure;PIERCES SPELL IMMUNITY:No;|MANA POOL TO DAMAGE:10%/11%/12%/13%;CURRENT MANA COST:20%;|6/4/2/0|0|Harbinger's outworldly knowledge allows it to tap into the ebb and flow of all spiritual energy, infusing it into his being.|outworlddestroyer
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/obsidian_destroyer/obsidian_destroyer_astral_imprisonment|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/obsidian_destroyer_astral_imprisonment.png|ASTRAL IMPRISONMENT||Places a target unit into an astral prison. The hidden unit is invulnerable and disabled. When the astral prison implodes, it deals damage to the target and steals a percentage of their max mana.|ABILITY:Unit Target;AFFECTS:Heroes;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:No;|DURATION:1.75/2.5/3.25/4;DAMAGE:90/180/270/360;MANA CAPACITY STEAL:16%/19%/22%/25%;MANA STEAL DURATION:30/40/50/60;DAMAGE RADIUS:0;MANA AS HEAL:0%;|18/16/14/12|150|Locked away in the pocket between this world and the Outworld, victims realize their infantile knowledge and mortality.|outworlddestroyer
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/obsidian_destroyer/obsidian_destroyer_sanity_eclipse|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/obsidian_destroyer_sanity_eclipse.png|SANITY'S ECLIPSE||Unleashes a psychic blast that deals damage to enemies based on the difference between your mana and the target's mana. Sanity's Eclipse can hit units trapped by Astral Imprisonment. Deals bonus damage to illusions.|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;|BASE DAMAGE:200/300/400;RADIUS:450/525/600;CAST RANGE:700;MANA DIFFERENCE MULTIPLIER:0.4;ILLUSION DAMAGE:200%;MANA AS HEAL:0%;|150/135/120|200/300/400|When an Outworld crystal ruptures, cataclysmic energies are released, and the reverberations of this power are felt interdimensionally.|outworlddestroyer
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/obsidian_destroyer/obsidian_destroyer_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/obsidian_destroyer_astral_imprisonment.png|ASTRAL IMPRISONMENT|SHARD ABILITY UPGRADE|Astral Imprisonment now deals damage in an area. Also allows allies to move at 70% movement speed during Astral Imprisonment (they are visible, but untargettable and can't perform any other actions).||||||outworlddestroyer
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/pangolier/pangolier_swashbuckle|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/pangolier_swashbuckle.png|SWASHBUCKLE||Pangolier dashes along the target line, then slashes all enemies in the drawn direction with several quick swipes.<br><br>Lucky Shot has a chance to activate from this damage.|ABILITY:Point Target;DAMAGE TYPE:Physical;PIERCES SPELL IMMUNITY:Yes;|DASH RANGE:400/500/600/700;SLASH RANGE:700;DAMAGE PER STRIKE:30/60/90/120;SLASH WIDTH:155;STRIKES:3;|21/18/15/12|75/80/85/90|The Pangolier's blade is even nimbler than his tongue.|pangolier
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/pangolier/pangolier_shield_crash|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/pangolier_shield_crash.png|SHIELD CRASH||Pangolier jumps in the air and slams back to the ground in front of his current position, damaging and slowing all enemies in a radius. For each enemy hero hit, he gains an all damage shield for a short time.<br><br>Forward movement is maintained if Shield Crash is used while Rolling Thunder is active, and allows Rolling Thunder to clear walls or cliffs.<br><br>Shield Crash cooldown during Rolling Thunder is decreased.|ABILITY:No Target;DAMAGE TYPE:Physical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|DAMAGE:70/130/190/250;BARRIER PER HERO:50/100/150/200;BARRIER DURATION:10;RADIUS:500;MIN DAMAGE INCREASE:0%;MAX DAMAGE INCREASE:0%;MIN BARRIER INCREASE:0%;MAX BARRIER INCREASE:0%;SLOW:20%/25%/30%/35%;SLOW DURATION:3;|18/16/14/12|70/80/90/100|Only in the midst of his enemies does the Pangolier truly thrive.|pangolier
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/pangolier/pangolier_gyroshell|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/pangolier_gyroshell.png|ROLLING THUNDER||Pangolier curls into a debuff immune ball with 60% additional magic resistance and rolls out. When rolling, he moves at an increased speed and can move through trees, but has a decreased ability to turn. Striking enemies knocks them back, inflicting damage proportional to his attack damage and stunning them when they land. <br><br>Colliding with walls or cliffs will cause a temporary pause while Pangolier reverses in direction.<br><br>During Rolling Thunder, Shield Crash cooldown is reduced.<br><br>DISPEL TYPE: Basic Dispel|ABILITY:No Target;DAMAGE TYPE:Physical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:No;|DAMAGE:75/150/225;TOTAL ATTACK DAMAGE AS DAMAGE:100%;TRANSFORM TIME:1.2;ROLL SPEED:550;RADIUS:150;STUN DURATION:0.8/1/1.2;KNOCKBACK DISTANCE:150;DURATION:10;SHIELD CRASH COOLDOWN:9/6/3;|90/85/80|100/125/150|Where his ancestors sought only refuge, the Pangolier saw opportunity...|pangolier
